C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\core.py:317: DeprecationWarning: [33mWARN: Initializing wrapper in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\wrappers\step_api_compatibility.py:39: DeprecationWarning: [33mWARN: Initializing environment in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
[34m[1mwandb[39m[22m: [33mWARNING[39m Step cannot be set when using syncing with tensorboard. Please log your step values as a metric such as 'global_step'
Episode: 440, Reward: 69.0, Avg Loss: 20.022249532782514, Avg Value: 19.773607336956523, Duration: 69
Episode: 450, Reward: 27.0, Avg Loss: 24.270927959018284, Avg Value: 19.928874616269713, Duration: 27
Episode: 460, Reward: 35.0, Avg Loss: 20.691655826568603, Avg Value: 16.36228040967669, Duration: 35
Episode: 470, Reward: 34.0, Avg Loss: 18.815979649038876, Avg Value: 20.576774148380053, Duration: 34
Episode: 480, Reward: 20.0, Avg Loss: 18.269251137971878, Avg Value: 20.25769352912903, Duration: 20
Episode: 490, Reward: 49.0, Avg Loss: 24.12357197245773, Avg Value: 29.087252636345067, Duration: 49
Episode: 500, Reward: 17.0, Avg Loss: 26.403565911685718, Avg Value: 26.48397109087776, Duration: 17
Episode: 500, Test Reward: 42.7
Episode: 510, Reward: 68.0, Avg Loss: 24.475401457618265, Avg Value: 24.196374809040744, Duration: 68
Episode: 520, Reward: 37.0, Avg Loss: 21.67632913911665, Avg Value: 32.430993982263516, Duration: 37
Episode: 530, Reward: 51.0, Avg Loss: 22.72697015837127, Avg Value: 29.65149430667653, Duration: 51
Episode: 540, Reward: 23.0, Avg Loss: 24.061563346696936, Avg Value: 33.544127091117524, Duration: 23
Episode: 550, Reward: 54.0, Avg Loss: 24.191407711417586, Avg Value: 20.879028448352106, Duration: 54
Episode: 560, Reward: 35.0, Avg Loss: 23.96947934286935, Avg Value: 18.11223347187042, Duration: 35
Episode: 570, Reward: 122.0, Avg Loss: 22.51807525082201, Avg Value: 33.88762169978658, Duration: 122
Episode: 580, Reward: 65.0, Avg Loss: 24.326154725368205, Avg Value: 36.19348048063425, Duration: 65
Episode: 590, Reward: 43.0, Avg Loss: 35.82066481335219, Avg Value: 11.03506259308305, Duration: 43
Episode: 600, Reward: 49.0, Avg Loss: 28.24931723244336, Avg Value: 21.768717325463587, Duration: 49
Episode: 600, Test Reward: 51.7
Episode: 610, Reward: 52.0, Avg Loss: 21.91775403572963, Avg Value: 21.249425525848682, Duration: 52
Episode: 620, Reward: 126.0, Avg Loss: 28.81980491488699, Avg Value: 43.38425006185259, Duration: 126
